update_timestamp,effective_date,infections_published_daily,app_downloads_cumulated,app_downloads_android_cumulated,app_downloads_ios_cumulated,app_downloads_daily,app_downloads_android_daily,app_downloads_ios_daily,app_downloads_7days_avg,app_downloads_android_7days_avg,app_downloads_ios_7days_avg,app_downloads_7days_sum,app_downloads_android_7days_sum,app_downloads_ios_7days_sum
"2022-07-05T08:21:58,913",2021-08-25,11561,32778606,18374954,14403652,53156,33329,19827,52484.57142857143,33823.42857142857,18661.14285714286,367392,236764,130628
"2022-07-05T08:21:58,913",2021-08-26,12626,32834377,18409390,14424987,55771,34436,21335,52417.857142857145,33571.28571428572,18846.571428571428,366925,234999,131926
"2022-07-05T08:21:58,913",2021-08-27,12029,32889576,18444913,14444663,55199,35523,19676,51872.57142857143,33305.71428571428,18566.85714285714,363108,233140,129968
"2022-07-05T08:21:58,913",2021-08-28,10303,32939674,18477299,14462375,50098,32386,17712,52015.71428571428,33428.142857142855,18587.571428571428,364110,233997,130113
"2022-07-05T08:21:58,913",2021-08-29,8416,32979813,18504303,14475510,40139,27004,13135,51772.142857142855,33231.0,18541.14285714286,362405,232617,129788
"2022-07-05T08:21:58,913",2021-08-30,4559,33031266,18534545,14496721,51453,30242,21211,51350.857142857145,32493.714285714286,18857.14285714286,359456,227456,132000
"2022-07-05T08:21:58,913",2021-08-31,5750,33088379,18564867,14523512,57113,30322,26791,51847.0,31891.714285714286,19955.285714285714,362929,223242,139687
"2022-07-05T08:21:58,913",2021-09-01,13531,33145810,18594619,14551191,57431,29752,27679,52457.71428571428,31380.714285714286,21077.0,367204,219665,147539
"2022-07-05T08:21:58,913",2021-09-02,13715,33192304,18623406,14568898,46494,28787,17707,51132.42857142857,30573.714285714286,20558.714285714286,357927,214016,143911
"2022-07-05T08:21:58,913",2021-09-03,14251,33238328,18652690,14585638,46024,29284,16740,49821.71428571428,29682.428571428572,20139.285714285714,348752,207777,140975
"2022-07-05T08:21:58,913",2021-09-04,10835,33279469,18678840,14600629,41141,26150,14991,48542.142857142855,28791.571428571428,19750.571428571428,339795,201541,138254
"2022-07-05T08:21:58,913",2021-09-05,10453,33311521,18700527,14610994,32052,21687,10365,47386.857142857145,28032.0,19354.85714285714,331708,196224,135484
"2022-07-05T08:21:58,913",2021-09-06,4749,33354059,18725613,14628446,42538,25086,17452,46113.28571428572,27295.428571428572,18817.85714285714,322793,191068,131725
"2022-07-05T08:21:58,913",2021-09-07,6726,33403972,18751164,14652808,49913,25551,24362,45084.71428571428,26613.85714285714,18470.85714285714,315593,186297,129296
"2022-07-05T08:21:58,913",2021-09-08,13565,33445048,18776596,14668452,41076,25432,15644,42748.28571428572,25996.714285714286,16751.571428571428,299238,181977,117261
"2022-07-05T08:21:58,913",2021-09-09,15431,33485968,18803410,14682558,40920,26814,14106,41952.0,25714.85714285714,16237.142857142857,293664,180004,113660
"2022-07-05T08:21:58,913",2021-09-10,12969,33531450,18831195,14700255,45482,27785,17697,41874.57142857143,25500.714285714286,16373.857142857143,293122,178505,114617
"2022-07-05T08:21:58,913",2021-09-11,11214,33571434,18856757,14714677,39984,25562,14422,41709.28571428572,25416.714285714286,16292.57142857143,291965,177917,114048
"2022-07-05T08:21:58,913",2021-09-12,7345,33602539,18877655,14724884,31105,20898,10207,41574.0,25304.0,16270.0,291018,177128,113890
"2022-07-05T08:21:58,913",2021-09-13,5511,33641916,18902425,14739491,39377,24770,14607,41122.42857142857,25258.85714285714,15863.57142857143,287857,176812,111045
"2022-07-05T08:21:58,913",2021-09-14,6325,33690915,18926776,14764139,48999,24351,24648,40991.857142857145,25087.428571428572,15904.42857142857,286943,175612,111331
"2022-07-05T08:21:58,913",2021-09-15,12455,33832387,18952471,14879916,141472,25695,115777,55334.142857142855,25125.0,30209.14285714286,387339,175875,211464
"2022-07-05T08:21:58,913",2021-09-16,12925,33872893,18978531,14894362,40506,26060,14446,55275.0,25017.285714285714,30257.714285714286,386925,175121,211804
"2022-07-05T08:21:58,913",2021-09-17,11022,33917844,19005403,14912441,44951,26872,18079,55199.142857142855,24886.85714285714,30312.285714285714,386394,174208,212186
"2022-07-05T08:21:58,913",2021-09-18,8901,33955136,19029179,14925957,37292,23776,13516,54814.57142857143,24631.714285714286,30182.85714285714,383702,172422,211280
"2022-07-05T08:21:58,913",2021-09-19,7337,33984054,19048596,14935458,28918,19417,9501,54502.142857142855,24420.14285714286,30082.0,381515,170941,210574
"2022-07-05T08:21:58,913",2021-09-20,3736,34018957,19070821,14948136,34903,22225,12678,53863.0,24056.571428571428,29806.428571428572,377041,168396,208645
"2022-07-05T08:21:58,913",2021-09-21,4664,34055885,19093496,14962389,36928,22675,14253,52138.57142857143,23817.14285714286,28321.428571428572,364970,166720,198250
"2022-07-05T08:21:58,913",2021-09-22,10454,34093103,19116747,14976356,37218,23251,13967,37245.142857142855,23468.0,13777.142857142857,260716,164276,96440
"2022-07-05T08:21:58,913",2021-09-23,10696,34146625,19140159,15006466,53522,23412,30110,39104.57142857143,23089.714285714286,16014.857142857143,273732,161628,112104
"2022-07-05T08:21:58,913",2021-09-24,9727,34195273,19163124,15032149,48648,22965,25683,39632.71428571428,22531.571428571428,17101.14285714286,277429,157721,119708
"2022-07-05T08:21:58,913",2021-09-25,7211,34228496,19183415,15045081,33223,20291,12932,39051.42857142857,22033.714285714286,17017.714285714286,273360,154236,119124
"2022-07-05T08:21:58,913",2021-09-26,7774,34253672,19199681,15053991,25176,16266,8910,38516.857142857145,21583.571428571428,16933.285714285714,269618,151085,118533
"2022-07-05T08:21:58,913",2021-09-27,3022,34284772,19219528,15065244,31100,19847,11253,37973.57142857143,21243.85714285714,16729.714285714286,265815,148707,117108
"2022-07-05T08:21:58,913",2021-09-28,4171,34319185,19240035,15079150,34413,20507,13906,37614.28571428572,20934.14285714286,16680.14285714286,263300,146539,116761
"2022-07-05T08:21:58,913",2021-09-29,11780,34353802,19260554,15093248,34617,20519,14098,37242.71428571428,20543.85714285714,16698.85714285714,260699,143807,116892
"2022-07-05T08:21:58,913",2021-09-30,12150,34387696,19281698,15105998,33894,21144,12750,34438.71428571428,20219.85714285714,14218.857142857143,241071,141539,99532
"2022-07-05T08:21:58,913",2021-10-01,10118,34423099,19302944,15120155,35403,21246,14157,32546.571428571428,19974.285714285714,12572.285714285714,227826,139820,88006
"2022-07-05T08:21:58,913",2021-10-02,8517,34455525,19322535,15132990,32426,19591,12835,32432.714285714286,19874.285714285714,12558.42857142857,227029,139120,87909
"2022-07-05T08:21:58,913",2021-10-03,6164,34480301,19338373,15141928,24776,15838,8938,32375.571428571428,19813.14285714286,12562.42857142857,226629,138692,87937
"2022-07-05T08:21:58,913",2021-10-04,3088,34511266,19357965,15153301,30965,19592,11373,32356.285714285714,19776.714285714286,12579.57142857143,226494,138437,88057
"2022-07-05T08:21:58,913",2021-10-05,4799,34543890,19378303,15165587,32624,20338,12286,32100.714285714286,19752.571428571428,12348.142857142857,224705,138268,86437
"2022-07-05T08:21:58,913",2021-10-06,11547,34578658,19398782,15179876,34768,20479,14289,32122.285714285714,19746.85714285714,12375.42857142857,224856,138228,86628
"2022-07-05T08:21:58,913",2021-10-07,11644,34613004,19419433,15193571,34346,20651,13695,32186.85714285714,19676.428571428572,12510.42857142857,225308,137735,87573
"2022-07-05T08:21:58,913",2021-10-08,10429,34647994,19440124,15207870,34990,20691,14299,32127.85714285714,19597.14285714286,12530.714285714286,224895,137180,87715
"2022-07-05T08:21:58,913",2021-10-09,8854,34678763,19458760,15220003,30769,18636,12133,31891.14285714286,19460.714285714286,12430.42857142857,223238,136225,87013
"2022-07-05T08:21:58,913",2021-10-10,7612,34702167,19473819,15228348,23404,15059,8345,31695.14285714286,19349.428571428572,12345.714285714286,221866,135446,86420
"2022-07-05T08:21:58,913",2021-10-11,3111,34734071,19493979,15240092,31904,20160,11744,31829.285714285714,19430.571428571428,12398.714285714286,222805,136014,86791
"2022-07-05T08:21:58,913",2021-10-12,4971,34767717,19514506,15253211,33646,20527,13119,31975.285714285714,19457.571428571428,12517.714285714286,223827,136203,87624
"2022-07-05T08:21:58,913",2021-10-13,11903,34800288,19533682,15266606,32571,19176,13395,31661.428571428572,19271.428571428572,12390.0,221630,134900,86730
"2022-07-05T08:21:58,913",2021-10-14,12382,34833565,19553723,15279842,33277,20041,13236,31508.714285714286,19184.285714285714,12324.42857142857,220561,134290,86271
"2022-07-05T08:21:58,913",2021-10-15,11518,34869378,19574497,15294881,35813,20774,15039,31626.285714285714,19196.14285714286,12430.142857142857,221384,134373,87011
"2022-07-05T08:21:58,913",2021-10-16,10949,34897950,19592034,15305916,28572,17537,11035,31312.428571428572,19039.14285714286,12273.285714285714,219187,133274,85913
"2022-07-05T08:21:58,913",2021-10-17,8682,34919378,19606078,15313300,21428,14044,7384,31030.14285714286,18894.14285714286,12136.0,217211,132259,84952
"2022-07-05T08:21:58,913",2021-10-18,4056,34952267,19625057,15327210,32889,18979,13910,31170.85714285714,18725.428571428572,12445.42857142857,218196,131078,87118
"2022-07-05T08:21:58,913",2021-10-19,6771,34985070,19645047,15340023,32803,19990,12813,31050.428571428572,18648.714285714286,12401.714285714286,217353,130541,86812
"2022-07-05T08:21:58,913",2021-10-20,17015,35017381,19664474,15352907,32311,19427,12884,31013.285714285714,18684.571428571428,12328.714285714286,217093,130792,86301
"2022-07-05T08:21:58,913",2021-10-21,16077,35051278,19684612,15366666,33897,20138,13759,31101.85714285714,18698.428571428572,12403.42857142857,217713,130889,86824
"2022-07-05T08:21:58,913",2021-10-22,19572,35085286,19705480,15379806,34008,20868,13140,30844.0,18711.85714285714,12132.142857142857,215908,130983,84925
"2022-07-05T08:21:58,913",2021-10-23,15145,35123454,19722800,15400654,38168,17320,20848,32214.85714285714,18680.85714285714,13534.0,225504,130766,94738
"2022-07-05T08:21:58,913",2021-10-24,13732,35144752,19736691,15408061,21298,13891,7407,32196.285714285714,18659.0,13537.285714285714,225374,130613,94761
"2022-07-05T08:21:58,913",2021-10-25,6573,35201000,19755809,15445191,56248,19118,37130,35533.28571428572,18678.85714285714,16854.428571428572,248733,130752,117981
"2022-07-05T08:21:58,913",2021-10-26,10473,35235396,19776723,15458673,34396,20914,13482,35760.857142857145,18810.85714285714,16950.0,250326,131676,118650
"2022-07-05T08:21:58,913",2021-10-27,23212,35270126,19796923,15473203,34730,20200,14530,36106.42857142857,18921.285714285714,17185.14285714286,252745,132449,120296
"2022-07-05T08:21:58,913",2021-10-28,28037,35305774,19817586,15488188,35648,20663,14985,36356.57142857143,18996.285714285714,17360.285714285714,254496,132974,121522
"2022-07-05T08:21:58,913",2021-10-29,24668,35341484,19839110,15502374,35710,21524,14186,36599.71428571428,19090.0,17509.714285714286,256198,133630,122568
"2022-07-05T08:21:58,913",2021-10-30,21543,35372163,19857591,15514572,30679,18481,12198,35529.857142857145,19255.85714285714,16274.0,248709,134791,113918
"2022-07-05T08:21:58,913",2021-10-31,16887,35394202,19871347,15522855,22039,13756,8283,35635.71428571428,19236.571428571428,16399.14285714286,249450,134656,114794
"2022-07-05T08:21:58,913",2021-11-01,9658,35430018,19887564,15542454,35816,16217,19599,32716.85714285714,18822.14285714286,13894.714285714286,229018,131755,97263
"2022-07-05T08:21:58,913",2021-11-02,10813,35465998,19908635,15557363,35980,21071,14909,32943.142857142855,18844.571428571428,14098.57142857143,230602,131912,98690
"2022-07-05T08:21:58,913",2021-11-03,20398,35503795,19931377,15572418,37797,22742,15055,33381.28571428572,19207.714285714286,14173.57142857143,233669,134454,99215
"2022-07-05T08:21:58,913",2021-11-04,33949,35545619,19956750,15588869,41824,25373,16451,34263.57142857143,19880.571428571428,14383.0,239845,139164,100681
"2022-07-05T08:21:58,913",2021-11-05,37120,35588329,19983211,15605118,42710,26461,16249,35263.57142857143,20585.85714285714,14677.714285714286,246845,144101,102744
"2022-07-05T08:21:58,913",2021-11-06,34002,35623391,20005003,15618388,35062,21792,13270,35889.71428571428,21058.85714285714,14830.857142857143,251228,147412,103816
"2022-07-05T08:21:58,913",2021-11-07,23543,35651493,20023567,15627926,28102,18564,9538,36755.857142857145,21745.714285714286,15010.142857142857,257291,152220,105071
"2022-07-05T08:21:58,913",2021-11-08,15513,35696295,20051465,15644830,44802,27898,16904,38039.57142857143,23414.428571428572,14625.142857142857,266277,163901,102376
"2022-07-05T08:21:58,913",2021-11-09,21832,35845172,20081530,15763642,148877,30065,118812,54167.71428571428,24699.285714285714,29468.428571428572,379174,172895,206279
"2022-07-05T08:21:58,913",2021-11-10,39676,35895179,20112285,15782894,50007,30755,19252,55912.0,25844.0,30068.0,391384,180908,210476
"2022-07-05T08:21:58,913",2021-11-11,50196,35950253,20144275,15805978,55074,31990,23084,57804.857142857145,26789.285714285714,31015.571428571428,404634,187525,217109
"2022-07-05T08:21:58,913",2021-11-12,48640,36006992,20178408,15828584,56739,34133,22606,59809.0,27885.285714285714,31923.714285714286,418663,195197,223466
"2022-07-05T08:21:58,913",2021-11-13,45081,36050168,20204638,15845530,43176,26230,16946,60968.142857142855,28519.285714285714,32448.85714285714,426777,199635,227142
"2022-07-05T08:21:58,913",2021-11-14,33498,36084686,20226901,15857785,34518,22263,12255,61884.71428571428,29047.714285714286,32837.0,433193,203334,229859
"2022-07-05T08:21:58,913",2021-11-15,23607,36140841,20262692,15878149,56155,35791,20364,63506.57142857143,30175.285714285714,33331.28571428572,444546,211227,233319
"2022-07-05T08:21:58,913",2021-11-16,32048,36200659,20300106,15900553,59818,37414,22404,50783.857142857145,31225.14285714286,19558.714285714286,355487,218576,136911
"2022-07-05T08:21:58,913",2021-11-17,52826,36274202,20339578,15934624,73543,39472,34071,54146.142857142855,32470.428571428572,21675.714285714286,379023,227293,151730
"2022-07-05T08:21:58,913",2021-11-18,65371,36344686,20381862,15962824,70484,42284,28200,56347.57142857143,33941.0,22406.571428571428,394433,237587,156846
"2022-07-05T08:21:58,913",2021-11-19,52970,36423538,20426132,15997406,78852,44270,34582,59506.57142857143,35389.142857142855,24117.428571428572,416546,247724,168822
"2022-07-05T08:21:58,913",2021-11-20,63924,36481030,20461987,16019043,57492,35855,21637,61551.71428571428,36764.142857142855,24787.571428571428,430862,257349,173513
"2022-07-05T08:21:58,913",2021-11-21,42727,36526757,20492431,16034326,45727,30444,15283,63153.0,37932.857142857145,25220.14285714286,442071,265530,176541
"2022-07-05T08:21:58,913",2021-11-22,30643,36608533,20542807,16065726,81776,50376,31400,66813.14285714286,40016.42857142857,26796.714285714286,467692,280115,187577
"2022-07-05T08:21:58,913",2021-11-23,45326,36727423,20610761,16116662,118890,67954,50936,75252.0,44379.28571428572,30872.714285714286,526764,310655,216109
"2022-07-05T08:21:58,913",2021-11-24,66884,36845819,20679732,16166087,118396,68971,49425,81659.57142857143,48593.42857142857,33066.142857142855,571617,340154,231463
"2022-07-05T08:21:58,913",2021-11-25,75961,36994090,20742133,16251957,148271,62401,85870,92772.0,51467.28571428572,41304.71428571428,649404,360271,289133
"2022-07-05T08:21:58,913",2021-11-26,76414,37089067,20800409,16288658,94977,58276,36701,95075.57142857143,53468.142857142855,41607.42857142857,665529,374277,291252
"2022-07-05T08:21:58,913",2021-11-27,67125,37164232,20848510,16315722,75165,48101,27064,97600.28571428571,55217.57142857143,42382.71428571428,683202,386523,296679
"2022-07-05T08:21:58,913",2021-11-28,44401,37242985,20891764,16351221,78753,43254,35499,102318.28571428571,57047.57142857143,45270.71428571428,716228,399333,316895
"2022-07-05T08:21:58,913",2021-11-29,29364,37337511,20948937,16388574,94526,57173,37353,104139.71428571429,58018.57142857143,46121.142857142855,728978,406130,322848
"2022-07-05T08:21:58,913",2021-11-30,45753,37524744,21005653,16519091,187233,56716,130517,113903.0,56413.142857142855,57489.857142857145,797321,394892,402429
"2022-07-05T08:21:58,913",2021-12-01,67186,37617131,21062495,16554636,92387,56842,35545,110187.42857142857,54680.42857142857,55507.0,771312,382763,388549
"2022-07-05T08:21:58,913",2021-12-02,73209,37700151,21116531,16583620,83020,54036,28984,100865.85714285714,53485.42857142857,47380.42857142857,706061,374398,331663
"2022-07-05T08:21:58,913",2021-12-03,74352,37786628,21169279,16617349,86477,52748,33729,99651.57142857143,52695.71428571428,46955.857142857145,697561,368870,328691
"2022-07-05T08:21:58,913",2021-12-04,64510,37860026,21216161,16643865,73398,46882,26516,99399.14285714286,52521.57142857143,46877.57142857143,695794,367651,328143
"2022-07-05T08:21:58,913",2021-12-05,42055,37914059,21252465,16661594,54033,36304,17729,95867.71428571429,51528.71428571428,44339.0,671074,360701,310373
"2022-07-05T08:21:58,913",2021-12-06,27836,37997684,21300265,16697419,83625,47800,35825,94310.42857142857,50189.71428571428,44120.71428571428,660173,351328,308845
"2022-07-05T08:21:58,913",2021-12-07,36059,38085453,21347382,16738071,87769,47117,40652,80101.28571428571,48818.42857142857,31282.85714285714,560709,341729,218980
"2022-07-05T08:21:58,913",2021-12-08,69601,38155876,21391158,16764718,70423,43776,26647,76963.57142857143,46951.857142857145,30011.714285714286,538745,328663,210082
"2022-07-05T08:21:58,913",2021-12-09,70611,38237630,21435142,16802488,81754,43984,37770,76782.71428571429,45515.857142857145,31266.85714285714,537479,318611,218868
"2022-07-05T08:21:58,913",2021-12-10,61288,38301025,21476279,16824746,63395,41137,22258,73485.28571428571,43857.142857142855,29628.14285714286,514397,307000,207397
"2022-07-05T08:21:58,913",2021-12-11,53697,38357146,21512524,16844622,56121,36245,19876,71017.14285714286,42337.57142857143,28679.571428571428,497120,296363,200757
"2022-07-05T08:21:58,913",2021-12-12,32646,38400070,21541688,16858382,42924,29164,13760,69430.14285714286,41317.57142857143,28112.571428571428,486011,289223,196788
"2022-07-05T08:21:58,913",2021-12-13,21743,38516117,21581287,16934830,116047,39599,76448,74061.85714285714,40146.0,33915.857142857145,518433,281022,237411
"2022-07-05T08:21:58,913",2021-12-14,30823,38666910,21620509,17046401,150793,39222,111571,83065.28571428571,39018.142857142855,44047.142857142855,581457,273127,308330
"2022-07-05T08:21:58,913",2021-12-15,51301,38736456,21658743,17077713,69546,38234,31312,82940.0,38226.42857142857,44713.57142857143,580580,267585,312995
"2022-07-05T08:21:58,913",2021-12-16,56677,38795815,21696673,17099142,59359,37930,21429,79740.71428571429,37361.57142857143,42379.142857142855,558185,261531,296654
"2022-07-05T08:21:58,913",2021-12-17,50968,38866165,21732173,17133992,70350,35500,34850,80734.28571428571,36556.28571428572,44178.0,565140,255894,309246
"2022-07-05T08:21:58,913",2021-12-18,42813,38916179,21763671,17152508,50014,31498,18516,79861.85714285714,35878.142857142855,43983.71428571428,559033,251147,307886
"2022-07-05T08:21:58,913",2021-12-19,29348,38953909,21788555,17165354,37730,24884,12846,79119.85714285714,35266.71428571428,43853.142857142855,553839,246867,306972
"2022-07-05T08:21:58,913",2021-12-20,16086,39009434,21823211,17186223,55525,34656,20869,70473.85714285714,34560.57142857143,35913.28571428572,493317,241924,251393
"2022-07-05T08:21:58,913",2021-12-21,23428,39064235,21858357,17205878,54801,35146,19655,56760.71428571428,33978.28571428572,22782.428571428572,397325,237848,159477
"2022-07-05T08:21:58,913",2021-12-22,45659,39118174,21892595,17225579,53939,34238,19701,54531.142857142855,33407.42857142857,21123.714285714286,381718,233852,147866
"2022-07-05T08:21:58,913",2021-12-23,44927,39169247,21923345,17245902,51073,30750,20323,53347.42857142857,32381.714285714286,20965.714285714286,373432,226672,146760
"2022-07-05T08:21:58,913",2021-12-24,35431,39218140,21953288,17264852,48893,29943,18950,50282.142857142855,31587.85714285714,18694.285714285714,351975,221115,130860
"2022-07-05T08:21:58,913",2021-12-25,22214,39265216,21981778,17283438,47076,28490,18586,49862.42857142857,31158.14285714286,18704.285714285714,349037,218107,130930
"2022-07-05T08:21:58,913",2021-12-26,10100,39303723,22005773,17297950,38507,23995,14512,49973.42857142857,31031.14285714286,18942.285714285714,349814,217218,132596
"2022-07-05T08:21:58,913",2021-12-27,13908,39360082,22039545,17320537,56359,33772,22587,50092.57142857143,30904.85714285714,19187.714285714286,350648,216334,134314
"2022-07-05T08:21:58,913",2021-12-28,21080,39418063,22074807,17343256,57981,35262,22719,50546.857142857145,30921.428571428572,19625.428571428572,353828,216450,137378
"2022-07-05T08:21:58,913",2021-12-29,40043,39473799,22108505,17365294,55736,33698,22038,50803.57142857143,30844.285714285714,19959.285714285714,355625,215910,139715
"2022-07-05T08:21:58,913",2021-12-30,42770,39526202,22139925,17386277,52403,31420,20983,50993.57142857143,30940.0,20053.571428571428,356955,216580,140375
"2022-07-05T08:21:58,913",2021-12-31,41240,39557779,22158679,17399100,31577,18754,12823,48519.857142857145,29341.571428571428,19178.285714285714,339639,205391,134248
"2022-07-05T08:21:58,913",2022-01-01,26392,39580884,22172932,17407952,23105,14253,8852,45095.42857142857,27307.714285714286,17787.714285714286,315668,191154,124514
"2022-07-05T08:21:58,913",2022-01-02,12515,39614151,22193713,17420438,33267,20781,12486,44346.857142857145,26848.571428571428,17498.285714285714,310428,187940,122488
"2022-07-05T08:21:58,913",2022-01-03,18518,39674131,22229125,17445006,59980,35412,24568,44864.142857142855,27082.85714285714,17781.285714285714,314049,189580,124469
"2022-07-05T08:21:58,913",2022-01-04,30561,39736681,22265784,17470897,62550,36659,25891,45516.857142857145,27282.428571428572,18234.428571428572,318618,190977,127641
"2022-07-05T08:21:58,913",2022-01-05,58912,39796241,22300956,17495285,59560,35172,24388,46063.142857142855,27493.0,18570.14285714286,322442,192451,129991
"2022-07-05T08:21:58,913",2022-01-06,64340,39852212,22334402,17517810,55971,33446,22525,46572.857142857145,27782.428571428572,18790.428571428572,326010,194477,131533
"2022-07-05T08:21:58,913",2022-01-07,56335,39922739,22369834,17552905,70527,35432,35095,52137.142857142855,30165.0,21972.14285714286,364960,211155,153805
"2022-07-05T08:21:58,913",2022-01-08,55889,39971745,22399071,17572674,49006,29237,19769,55837.28571428572,32305.571428571428,23531.714285714286,390861,226139,164722
"2022-07-05T08:21:58,913",2022-01-09,36552,40015494,22426394,17589100,43749,27323,16426,57334.71428571428,33240.142857142855,24094.571428571428,401343,232681,168662
"2022-07-05T08:21:58,913",2022-01-10,25255,40086630,22469424,17617206,71136,43030,28106,58928.42857142857,34328.42857142857,24600.0,412499,240299,172200
"2022-07-05T08:21:58,913",2022-01-11,45690,40157123,22511973,17645150,70493,42549,27944,60063.142857142855,35169.857142857145,24893.285714285714,420442,246189,174253
"2022-07-05T08:21:58,913",2022-01-12,80430,40232208,22557364,17674844,75085,45391,29694,62281.0,36629.71428571428,25651.285714285714,435967,256408,179559
"2022-07-05T08:21:58,913",2022-01-13,81417,40308281,22601741,17706540,76073,44377,31696,65152.71428571428,38191.28571428572,26961.428571428572,456069,267339,188730
"2022-07-05T08:21:58,913",2022-01-14,92223,40482359,22642765,17839594,174078,41024,133054,79945.71428571429,38990.142857142855,40955.57142857143,559620,272931,286689
"2022-07-05T08:21:58,913",2022-01-15,78022,40538878,22676652,17862226,56519,33887,22632,81019.0,39654.42857142857,41364.57142857143,567133,277581,289552
"2022-07-05T08:21:58,913",2022-01-16,52504,40585759,22706349,17879410,46881,29697,17184,81466.42857142857,39993.57142857143,41472.857142857145,570265,279955,290310
"2022-07-05T08:21:58,913",2022-01-17,34145,40659939,22751334,17908605,74180,44985,29195,81901.28571428571,40272.857142857145,41628.42857142857,573309,281910,291399
"2022-07-05T08:21:58,913",2022-01-18,74405,40749399,22805492,17943907,89460,54158,35302,84610.85714285714,41931.28571428572,42679.57142857143,592276,293519,298757
"2022-07-05T08:21:58,913",2022-01-19,112323,40934603,22856788,18077815,185204,51296,133908,100342.14285714286,42774.857142857145,57567.28571428572,702395,299424,402971
"2022-07-05T08:21:58,913",2022-01-20,133536,41015332,22903885,18111447,80729,47097,33632,101007.28571428571,43163.42857142857,57843.857142857145,707051,302144,404907
"2022-07-05T08:21:58,913",2022-01-21,140160,41092125,22945846,18146279,76793,41961,34832,87109.42857142857,43297.28571428572,43812.142857142855,609766,303081,306685
"2022-07-05T08:21:58,913",2022-01-22,135461,41149809,22979958,18169851,57684,34112,23572,87275.85714285714,43329.42857142857,43946.42857142857,610931,303306,307625
"2022-07-05T08:21:58,913",2022-01-23,85440,41198231,23010588,18187643,48422,30630,17792,87496.0,43462.71428571428,44033.28571428572,612472,304239,308233
"2022-07-05T08:21:58,913",2022-01-24,63393,41377868,23058523,18319345,179637,47935,131702,102561.28571428571,43884.142857142855,58677.142857142855,717929,307189,410740
"2022-07-05T08:21:58,913",2022-01-25,126955,41454210,23104829,18349381,76342,46306,30036,100687.28571428571,42762.42857142857,57924.857142857145,704811,299337,405474
"2022-07-05T08:21:58,913",2022-01-26,164000,41529292,23150496,18378796,75082,45667,29415,84955.57142857143,41958.28571428572,42997.28571428572,594689,293708,300981
"2022-07-05T08:21:58,913",2022-01-27,203136,41601724,23194265,18407459,72432,43769,28663,83770.28571428571,41482.857142857145,42287.42857142857,586392,290380,296012
"2022-07-05T08:21:58,913",2022-01-28,190148,41673277,23233884,18439393,71553,39619,31934,83021.71428571429,41148.28571428572,41873.42857142857,581152,288038,293114
"2022-07-05T08:21:58,913",2022-01-29,189166,41725005,23264840,18460165,51728,30956,20772,82170.85714285714,40697.42857142857,41473.42857142857,575196,284882,290314
"2022-07-05T08:21:58,913",2022-01-30,118970,41766510,23290895,18475615,41505,26055,15450,81182.71428571429,40043.857142857145,41138.857142857145,568279,280307,287972
"2022-07-05T08:21:58,913",2022-01-31,78318,41833875,23333177,18500698,67365,42282,25083,65143.857142857145,39236.28571428572,25907.571428571428,456007,274654,181353
"2022-07-05T08:21:58,913",2022-02-01,162613,41910989,23376990,18533999,77114,43813,33301,65254.142857142855,38880.142857142855,26374.0,456779,272161,184618
"2022-07-05T08:21:58,913",2022-02-02,208498,41989080,23418666,18570414,78091,41676,36415,65684.0,38310.0,27374.0,459788,268170,191618
"2022-07-05T08:21:58,913",2022-02-03,236120,42057356,23459109,18598247,68276,40443,27833,65090.28571428572,37834.857142857145,27255.428571428572,455632,264844,190788
"2022-07-05T08:21:58,913",2022-02-04,248838,42117924,23495569,18622355,60568,36460,24108,63521.0,37383.57142857143,26137.428571428572,444647,261685,182962
"2022-07-05T08:21:58,913",2022-02-05,217815,42162100,23522050,18640050,44176,26481,17695,62442.142857142855,36744.28571428572,25697.85714285714,437095,257210,179885
"2022-07-05T08:21:58,913",2022-02-06,133173,42199232,23545540,18653692,37132,23490,13642,61817.42857142857,36377.857142857145,25439.571428571428,432722,254645,178077
"2022-07-05T08:21:58,913",2022-02-07,95267,42267022,23583693,18683329,67790,38153,29637,61878.142857142855,35788.0,26090.14285714286,433147,250516,182631
"2022-07-05T08:21:58,913",2022-02-08,169571,42329298,23621890,18707408,62276,38197,24079,59758.42857142857,34985.71428571428,24772.714285714286,418309,244900,173409
"2022-07-05T08:21:58,913",2022-02-09,234250,42389248,23658106,18731142,59950,36216,23734,57166.857142857145,34205.71428571428,22961.14285714286,400168,239440,160728
"2022-07-05T08:21:58,913",2022-02-10,247862,42448500,23692427,18756073,59252,34321,24931,55877.71428571428,33331.142857142855,22546.571428571428,391144,233318,157826
"2022-07-05T08:21:58,913",2022-02-11,240172,42498279,23722459,18775820,49779,30032,19747,54336.42857142857,32412.85714285714,21923.571428571428,380355,226890,153465
"2022-07-05T08:21:58,913",2022-02-12,209789,42534826,23744461,18790365,36547,22002,14545,53246.57142857143,31773.0,21473.571428571428,372726,222411,150315
"2022-07-05T08:21:58,913",2022-02-13,125160,42564095,23762703,18801392,29269,18242,11027,52123.28571428572,31023.285714285714,21100.0,364863,217163,147700
"2022-07-05T08:21:58,913",2022-02-14,76465,42612973,23793276,18819697,48878,30573,18305,49421.57142857143,29940.428571428572,19481.14285714286,345951,209583,136368
